"Id","Name","Name pt-PT","Card Text"
101575,"Red Question, The","Pergunta Vermelha, A","Requer um vampiro não-Anarquista e não-titulado.
Coloque esta carta neste vampiro. Este vampiro é considerado Anarquista. Queime esta carta se este vampiro mudar de seita."
101835,Soul Scan,Perscrutação da Alma,"Ação com +1 de furtividade.
[aus] Procure na sua cripta por um vampiro mais jovem sem Ofuscação [obf], revele-o e mova-o para a sua região não controlada (embaralhe em seguida).
[AUS] Como acima, mas você pode procurar por um vampiro mais jovem com até um nível de Ofuscação."
101523,Pursuit,Perseguir,"[cel] Manobra.
[CEL] Golpe adicional (limitado)."
102071,Unflinching Persistence,Persistência Inabalável,"[for] Previna 1 de dano.
[FOR] Manobra, e este vampiro pode prevenir 1 de dano mais tarde nesta rodada."
100617,Elder Impersonation,Personificação do Ancião,"[obf] +1 de furtividade.
[OBF] Só pode ser usado se um servo tentar bloquear. Esta tentativa falha e o servo que tentou bloquear não pode tentar bloquear esta ação novamente."
102180,Wider View,Perspectiva Ampla,"Trivial.
Coloque esta carta em jogo. Você pode usar 1 transferência para comprar uma carta de sua cripta e em seguida remover do jogo uma carta de cripta de sua região não controlada. Você pode usar 4 transferências para queimar esta carta e ganhar 2 de recursos."
101285,Nightmares upon Nightmares,Pesadelos Sem Fim,"Gehenna. Não reponha até sua próxima fase de descarte.
Durante a fase de destravar de cada Matusalém, para cada servo que o Matusalém controla, ele ou ela trava aquele servo a não ser que ele ou ela descarte uma carta; cartas descartadas desta maneira não são repostas até a fase de mestre. Aliados mortais e vampiros de capacidade maior que a quantidade de eventos de Gehena em jogo ignoram este efeito."
101400,"Pier 13, Port of Baltimore","Pier 13, Porto de Baltimore","Local único. Em jogo, este não conta como equipamento."
101834,Soul Painting,Pintura da Alma,"Ação com +1 de furtividade.
[aus][pre] (D) Coloque essa carta em um vampiro pronto. Vampiros com Auspícios [aus] recebem +1 de percepção quando tentam bloquear o vampiro com essa carta. Esse vampiro pod equeimar essa carta como uma ação que custa 1 de sangue. Um vampiro só pode ter uma Pintura da Alma.
[AUS][PRE] Como [aus][pre] acima, mas todos os vampiros recebem +1 de percepção quando tentam bloquear esse vampiro."
101993,Torn Signpost,Placa Arrancada,"Somente utilizável antes de determinar a distância.
[pot] Este vampiro tem 2 de força para o restante do combate.
[POT] Este vampiro tem 3 de força para o restante do combate."
100913,Heroic Might,Poder Heroico,"Ação com +3 de furtividade.
[pot] Coloque esta carta neste vampiro. Este vampiro recebe +1 de força. Este vampiro pode golpear: queimar equipamento. Queime esta carta se este vampiro estiver em torpor. Um vampiro pode ter somente um Poder Heroico.
[POT] Como acima, com +1 de força adicional, e este vampiro pode golpear: 2Di de dano."
101419,Ponticulus,Ponticulus,"Aparição única com 1 de vida, 0 de força e 0 de sangrar.
Ponticulus recebe +1 de percepção durante ações (D) contra você. Ele pode travar para conceder +1 de percepção a qualquer Tremere. Ele é imune a danos não agravados. Ele não pode agir e não pode portar ou usar equipamentos."
100990,Inside Dirt,Por Dentro da Sujeira,"(D) Queime a Vantagem para queimar 3 de sangue de um vampiro controlado por outro Matusalém, ou para queimar 3 de recursos de sua presa."
101245,Mouthpiece,Porta Voz,"[dom] Somente utilizável durante uma ação de sangrar. +1 de sangrar (limitado).
[DOM] Somente utilizável por um vampiro pronto que não seja o servo agente. O servo em ação pode jogar cartas que exigem Dominação básica [dom] como um vampiro até o final desta ação."
101424,Potence,Potência,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Potência [pot] e +1 de capacidade. Não pode ser colocado em um vampiro com Potência superior [POT]."
100187,Blight,Praga,"Somente utilizável antes da distância ser determinada. Um vampiro só pode jogar uma Praga a cada combate.
[nec] O servo opositor recebe -1 de força neste combate.
[NEC] Como acima e, neste combate, o servo opositor não pode usar golpes adicionais ou pressionar para continuar o combate."
101475,Precognition,Premonição,"[aus] +1 de percepção.
[AUS] Como acima, e este vampiro pode prevenir 1 de dano durante a primeira rodada do combate resultante, se este vampiro bloquear."
100859,Groaning Corpse,Preparando o Protegido,Mova até 3 de sangue de um vampiro pronto que você controla para um vampiro mais jovem do mesmo clã em sua região não controlada.
101032,Kali's Fang,Presa de Kali,"Arma branca única.
Golpe: força +1 de dano agravado."
101480,Presence,Presença,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Presença [pre] e +1 de capacidade. Não pode ser colocado em um vampiro com Presença superior [PRE]."
101119,Loki's Gift,Presente de Loki,"Ação de caçar com +1 de furtividade.
[pro] Cace, e coloque esta carta neste vampiro. Este vampiro pode queimar esta carta e 1 de sangue para receber +1 de furtividade. Um vampiro pode ter somente uma Presente de Loki.
[PRO] (D) Como acima, e queime 1 de sangue de qualquer vampiro. Este vampiro pode queimar esta carta como acima, ou pode queima-la durante a etapa de votação de qualquer referendo para receber +2 votos."
100765,Foreshadowing Destruction,Prevendo a Destruição,"Somente utilizável durante uma ação de sangrar.
[dom] +1 de sangrar (limitado).
[DOM] +3 de sangrar se o Matusalém alvo tiver 9 ou menos de recursos (limitado)."
101491,Procurer,Procurador,"Carniçal com com 1 de vida. 1 de força, 0 de sangrar.
Producrador pode mover 1 de sangue do banco de sangue para um vampiro pronto que você controla como uma ação com +2 de furtividade."
101497,Prophecies of Gehenna,Profecias da Gehenna,"Única.
Coloque esta carta em jogo. Durante sua fase de mestre, você pode travar esta carta para olhar a mão de sua presa. Se o fizer, sua presa toma o controle de Profecias da Gehenna. Qualquer Matusalém pode queimar esta carta durante sua fase de destravar revelando sua mão a todos os jogadores."
101495,Propaganda,Propaganda,"[pre](D) Sangre com +1 de sangrar. Vampiros titulados não podem bloquear esta ação.
[PRE] Como acima, e o Matusalém que você está sangrando trava um de seus servos prontos quando a ação for resolvida."
101496,Propaganda of the Deed,Propaganda do Feito,"Requer um Anarquista. Somente utilizável depois da resolução de uma ação direta bem-sucedida.
Coloque esta carta em jogo. Você pode queimar esta carta durante a etapa de votação de uma ação política para ganhar +2 votos."
101343,Pack Tactics,Propriedade Palaciana,"Local único. Em jogo, este não conta como equipamento."
101853,Spiritual Protector,Protetor Espiritual,"Aparição unica com 1 de vida.
Protetor espiritual é imune a dano não-agravado. Servos bloqueando ou bloqueados pelo empregador não podem usar equipamento no combate resultante."
101612,Resplendent Protector,Protetor Resplandecente,"Mortal com 1 de vida.
O servo com esse lacaio pode previnir 1 de dano em cada combate."
101522,Purity of the Beast,Pureza da Besta,"Ação com +1 de furtividade. Requer um vampiro pronto.
(D) Entre em combate com um aliado controlado por sua presa. O vampiro agente recebe +2 de força neste combate."
101527,Qetu the Evil Doer,Qetu o Malfeitor,"Mumia unica com 3 de vida. 1 de força, 2 de sangrar.
Qetu recebe um pressionar opcional a cada combate, somente utilizável para terminar o combate. Se Qetu for queimado, embaralhe-o na biblioteca de seu dono."
102242,"Mobile HQ, Operation Antigen","Quartel General Móvel, Operação Antígeno","Local único. Operação Antígeno.
Um aliado da Operação Antígeno que você controla pode travar este local para tentar entrar em combate contra um vampiro com uma ação (D) com +1 de furtividade. Você pode travar este local para adicionar vida a um aliado da Operação Antígeno que você controla o suficiente para atingir sua vida inicial. Você pode travar este local e queimar 2 de recursos para cancelar uma carta de ação que tenha como alvo uma carta da Operação Antígeno que você controla assim que ela for jogada. Seu custo não é pago."
102109,Ventrue Headquarters,Quartel General Ventrue,"Local. Única.
Durante a etapa de votação de qualquer referendo, você pode travar esta carta para receber +3 votos."
100781,"Fourth Cycle, The","Quarto Ciclo, O","Requer 2 ou mais outros eventos de Gehenna em jogo.
Depois que esta carta entrar em jogo, queime todos os eventos de Gehenna e cartas de convicção, e então coloque em torpor todos os vampiros de capacidade 3 ou menos. Eventos de Gehenna não podem ser jogados."
101809,Smash and Grab,Quebrar e Correr,"Requer um anarquista pronto.
[ani] Ação com +1 de furtividade. (D) Queime 2 de vida de um aliado ou lacaio.
[dem] (D) Sangrar com +1 de sangrar.
[pot] Ação com +1 de furtividade. (D) Queime um local controlado por sua presa ou predador."
100248,Break the Code,Quebrar o Código,"Gehenna.
Imbuídos recebem -1 de percepção quando tentam bloquear monstros. Um monstro pronto pode entrar em combate com um imbuído como uma ação (D)."
100695,Fall of the Camarilla,Queda da Camarilla,"Gehenna. Requer 3 ou mais outros eventos de Gehenna em jogo. Não reponha enquanto esta carta estiver em jogo.
Não existe Camarilla. Em vez disto, vampiros da Camarilla são considerados Independentes."
100696,Fall of the Sabbat,Queda do Sabá,"Gehenna. Requer 3 ou mais outros eventos de Gehenna em jogo. Não utilizável se um vampiro pronto for Mão Negra. Não reponha enquanto essa carta estiver em jogo.
Não existe Sabá. Em vez disto, vampiros do Sabá são considerados Independentes."
101829,Soul Burn,Queimar a Alma,"[tha] Golpe: 1Di de dano. Este dano não pode ser prevenido por cartas que requerem Fortitude [for]. Os golpes com armas do servo oponente não infligem dano nesta rodada.
[THA] Como acima, mas 2Di de dano."
101534,Quietus,Quietus,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Quietus [qui] e +1 de capacidade. Não pode ser colocado em um vampiro com Quietus superior [QUI]."
100342,Chimerstry,Quimerismo,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Quimerismo [chi] e +1 de capacidade. Não pode ser colocado em um vampiro com Quimerismo superior [CHI]."
101067,KRCG News Radio,Rádio KRCG de Notícias,"Local. Única.
Você pode travar esta carta para conceder a um servo que você controla +1 de percepção. Você pode travar esta carta e queime 1 de recurso para conceder a um servo controlado por outro Matusalém +1 de percepção."
102189,WMRH Talk Radio,Rádio WMRH,"Local único.
Você pode travar esta carta para dar +1 de percepção a um servo. Depois da resolução da ação, queime 1 de recurso se aquele servo não bloqueou a ação. "
100312,Celerity,Rapidez,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Rapidez [cel] e +1 de capacidade. Não pode ser colocado em um vampiro com Rapidez superior [CEL]."
101545,Raptor,Raptor,"Animal com 1 de vida.
[ani] O empregador recebe +1 de percepção.
[ANI] Como acima, e enquanto o empregador estiver em combate, o controlador do servo opositor fica com -1 de tamanho de mão."
101799,"Slashers, The",Rasgadores,"Mortal unico com 3 de vida. 0 de força, 0 de sangrar.
Os Rasgadores podem golpear por 1Di de dano."
101950,Telepathic Tracking,Rastreamento Telepático,"[aus] Pressionar, somente utilizável para continuar o combate. Se ocorrer outra rodada de combate, este vampiro recebe 1 manobra opcional nesta rodada.
[AUS] Somente utilizável se ambos os combatentes ainda estiverem prontos e o combate estiver para terminar. Comece uma nova rodada."
100995,Instinctive Reaction,Reação Instintiva,"Somente utilizável se um servo controlado por seu predador estiver agindo.
[ani] +1 de percepção.
[ANI] Como acima, com 1 manobra opcional durante o combate resultante se este vampiro bloquear."
102217,47th Street Royals,Realeza da Rua 47,"Mortal. Única. 2 de vida, 1 de força e 0 de sangrar.
Você pode queimar a Realeza da Rua 47 para reduzir um sangrar contra você em 3."
101185,Mass Reality,Realidade em Massa,"[chi] Coloque essa carta em jogo. Armas possuidas por servos que você controla infligem +1 de dano a cada golpe. Qualquer serov pode queimar essa carta com uma ação (D).
[CHI] Como acima, mas as armas infligem +2 de dano a cada golpe."
101564,Rebel,Rebelde,"Arquétipo. Trivial.
Coloque esta carta em um vampiro que você controla. Uma vez por turno, se ele bloquear um vampiro titulado ou uma ação política, este vampiro ganha 1 de sangue antes da resolução do bloqueio. Um vampiro pode ter somente um arquétipo."
101554,Raw Recruit,Recruta Inexperiente,"Ação com +1 de furtividade. Requer um escravo.
(D) Coloque esta carta em jogo e mova um vampiro em torpor para esta carta, com a face para cima e fora de jogo. Um vampiro que você controla que escraviza este Gárgula pode remover aquele vampiro de jogo como uma ação com +1 de furtividade para transformar esta carta em um Gárgula de mesma capacidade, com Fortitude [for], Potência [por], Visceratika [vis] e voo [FLIGHT], escravizado ao clã do vampiro agente e da mesma seita que este Gárgula."
100955,Illusory Resources,Recursos Ilusórios,"Ação com +1 de furtividade. Única.
[chi] Coloque esta carta em jogo com 1 contador. Durante sua fase de destravar, um vampiro pronto com Quimerismo [chi] que você controla pode mover 1 de sangue para esta carta. Você pode queimar X contadores desta carta para reduzir um sangrar contra você em X.
[CHI] Como acima, mas esta carta entra em jogo com 2 contadores."
101576,Redcap Wilder,Redcap Selvagem,"Fada com 2 de vida.
[myt] Vampiros com capacidade menor que 7 precisam queimar 1 de sangue para tentar bloquear o servo com esse lacaio.
[MYT] Como acima, mas o custo para recrutar esse lacaio é reduzido em 1 de sangue."
100198,Blood Cult Awareness Network,Rede de Consciêntização de Cultos de Sangue,"Inquisição.
Requer um imbuído para ser jogada. Enquanto houver um imbuído pronto, qualquer ação para colocar um vampiro ou carniçal em jogo ou para adicionar contadores em um vampiro incontrolado recebem -1 de furtividade e custam 1 de sangue ou vida adicionais."
102216,"Warrens, The",Rede de Túneis,"Somente utilizável durante uma ação direta contra você (ou a uma carta que você controla).
+2 de percepção, com +1 adicional se este Nosferatu for titulado."
101591,Reins of Power,Rédeas do Poder,"Somente uma Rédeas do Poder pode ser jogada ou convocada durante uma partida.
Se o referendo for aprovado, cada Matusalém pode escolher um vampiro pronto que controla. Cada Matusalém ganha 6 de recursos, em seguida queima recursos igual à capacidade do vampiro escolhido por seu predador."
100494,Dark Mirror of the Mind,Reflexo Sombrio da Mente,"Ação com +1 de furtividade. Requer um vampiro de capacidade 8 ou mais.
Ganhe 2 de recursos."
101107,Lightning Reflexes,Reflexos Relâmpago ,"[cel] Golpe adicional (limitado).
[CEL] Queime X de sangue para ganhar X golpes adicionais (limitado)."
101632,Rewilding,Reflorestamento,(D) Queime um local e queime 2 de recursos de seu controlador.
100897,Haven Uncovered,Refúgio Descoberto,Coloque esta carta em um vampiro pronto. Qualquer servo pode entrar em combate contra este vampiro com uma ação (D) com +1 de furtividade. Este vampiro pode queimar esta carta com uma ação (D) com +1 de furtividade.
101711,Secure Haven,Refúgio Seguro ,Local único. Refúgio. Coloque esta carta em um servo que você controla. Este servo não pode ser alvo de ações de outros Matusaléns. Cartas de mestre que tenham este servo como alvo custam 1 de recurso adicional. Queime esta carta depois que este servo for para torpor. Um servo só pode ter um refúgio.
101588,Rego Motum,Rego Motum,"Um vampiro pode jogar somente um Rego Motum a cada rodada.
[tha] Previna 2 de dano do golpe do servo oponente.
[THA] Previna 4 de dano do golpe do servo oponente."
101600,Remnant of the Endless Storm,Remanescente da Tempestade sem Fim,"Lobisomem unico com 5 de vida. 1 de força, 0 de sangurar. Requer um magaji.
O Remanescente recebe +1 de força para cada vida que tiver. O Remanescente pode entrar em combate com qualquer servo como uma ação (D). Se qualquer efeito causasse mais que 2 de dano ao Remanescente, ignore o excesso. Se o Remanescente tem 4 ou menos de vida durante sua fase de destravar, ele ganha 1 de vida do banco de sangue."
100415,Consignment to Duat,Remessa para Duat,"Ação com +1 de furtividade.
[ser] (D) Roube 1 de sangue ou vida (tornando-se sangue) de qualquer servo pronto.
[SER] (D) Coloque essa carta em um servo pronto. Durante a fase de destravar do servo que tiver essa carta, ele ou ela queima 1 de sangue ou vida. Se ele ou ela não puder, ele ou ela vai pra torpor. Queime essa carta depois desse servo entrar em combate ou sair da região pronta. Um servo só pode ter uma Remessa para Duat."
101605,Repo Man,Repositor,"Carniçal unico com 1 de vida. 0 de força, 0 de sangrar.
Se a ação para recrutar o repositor for bem suscedida, destrave o servo agente no fim do turno. O Repositor pode buscar o primeiro veículo que você encontrar em sua biblioteca coo uma ação com +2 de furtividade. Você então coloca o veículo em qualquer servo pronto que cumpra os requerimentos da carta (page o custo para equipar normalmente). Se nenhum de seus servos cumprir os requerimentos para jogar a carta, a carta é queimada sem custo. Embaralhe após essa ação."
100489,Dam the Heart's River,Represar o Rio do Coração,"Frenesi.  Somente utilizável antes da distância ser determinada. Um vampiro pode jogar somente uma Represar o Rio do Coração por combate.
[qui] Neste combate, cada golpe ou efeito de dano feito contra o servo oponente inflige +1 de dano.
[QUI] Como acima, e neste combate, golpes custam ao servo oponente 1 de sangue ou vida adicional, e eles podem escolher não golpear."
102230,Organized Resistance,Resistência organizada,"Requer um barão. Utilizável por um barão travado.
Um Anarquista que você controla recebe +1 de percepção. Também é utilizável para destravar um Anarquista travado que você controla; aquele Anarquista tenta bloquear com +1 de percepção, mesmo que a percepção ainda não seja necessária."
101610,Resist Earth's Grasp,Resistir à Força da Terra,"[cel] [COMBAT] Pressione ou manobre com 1 pressionar opcional.
[CEL] [ACTION MODIFIER] +1 de furtividade."
101396,Petra Resonance,Ressonância de Petra,"Ação com +1 de furtividade. Não pode ser utilizada se a Cripta de qualquer Matusalém estiver vazia.
Cada Matusalém revela a carta do topo de sua cripta. Se houver um empate para o maior ou menor custo entre as cartas reveladas, cada Matusalém queima 1 de recurso. Caso contrário, o Matusalém revelando o custo mais alto rouba 3 de recurso do Matusalém revelando o custo mais baixo. Todos os Matusalém embaralham suas criptas na sequência."
101617,Resurrection,Ressureição,"Ação com +1 de furtividade. Somente utilizável se um lacaio ou aliado foi queimado desde seu último turno.
[val] Mova a carta de lacaio ou aliado de sua pilha de cinzas para sua mão.
[obe] Mova esse lacaio da pilha de cinzas de seu Matusalém controlador para o vampiro agente. Use a versão normal, caso ele requeira disciplinas.
[OBE] Como [obe] acima, mas mova o aliado para o jogo. Coloque-o em sua região pronta, destravado."
101613,Restoration,Restauração,"Ação com +1 de furtividade.
[for] Este vampiro ganha 2 de sangue.
[FOR] Este vampiro ganha 3 de sangue."
101620,"Return to Innocence, The","Retorno a Inocência, o","(D) Sangrar. Se você sangrar sua presa com sucesso por um ou mais, coloque essa carta no vampiro agente. Queime essa carta se esse vampior perder sangue o ufor pra torpor, ou se sua presa for eliminada. Durante sua próxima fase de destravar, esse vampiro é removido de jogo e sua presa queima X de recurso, onde X é a capacidade desse vampiro."
101422,"Portrait, The","Retrato, o","(D) Revele a carta do topo da cripta de sua presa para todos os jogadores. Se for um Nosferatu, este vampiro queima 2 de sangue. Se seu custo for menor que 7, esse vampiro ganha 2 de sangue (ignore sangue em excesso); Se for de 7 a 10, esse vampiro destrava e sangra sua presa com +1 de sangrar como uma ação (D) com +1 de furtividade; Se for acima de 10, esse vampiro queima 1 de sangue."
101621,Reunion Kamut,Reunião Kamut,"Ação com +1 de furtividade. Requer um vampiro da Mão Negra.
Mova 2 de sangue do banco de sangue para um vampiro da Mão Negra na sua região incontrolada."
100812,Gather,Reunir,"Ação com +1 de furtividade. Única.
Coloque essa carta em jogo, travada, e escolha um gangrel mais jovem em sua região incontrolada. Durante sua fase de influência, você pode travar essa carta para mover aquele Gangrel de sua região incontrolada para sua região pronta, com quaisquer contadores que ele ou ela possui, a menos que aquele gangrel contestaria outro vampiro em jogo. Qualquer vampiro pode queimar essa carta como uma ação (D) que custa 1 de recurso."
102233,Revelation of the Serpent,Revelação da Serpente,"Somente utilizável durante uma ação de sangrar.
[pre][pro] +1 de sangrar (limitado), ou +1 de furtividade e +1 de sangrar (limitado).
[PRE][PRO] Como acima, e se este sangrar for bem-sucedido, este vampiro pode queimar 2 de seus contadores de corrupção em um servo controlado pelo Matusalém alvo e destravar."
101627,Revelations,Revelações,"Ação com +1 de furtividade.
[aus] (D) Olhe a mão de sua presa e descarte uma carta de sua escolha.
[AUS] Coloque esta carta em jogo. Sua presa joga com a mão aberta. Qualquer servo pode queimar esta carta com uma ação (D)."
101625,Revelation of the Sire,Revelações do Senhor,"Requer um vampiro pronto não-estéril que não é Caitiff.
Coloque essa carta em um Caitiff mais jovem. O vampiro com essa carta agora é considerado um membro do mesmo clã que o vampiro agente. Ele ou ela não é mais considerado um Caitiff. Sua capacidade aumenta em 1. "
100484,D'habi Revenant,Revenante D'habi,"Carniçal. 2 de vida.
O baali com esse lacaio recebe +1 de sangrar."
101628,Revenant,Revenante D'habi,"Carniçal com 2 de vida.
O servo com esse lacaio recebe +1 de percepção."
101896,Sudden Reversal,Reviravolta Repentina,"Fora do turno.
Cancele uma carta de mestre ao ser jogada por outro Matusalém, seu custo não é pago."
100416,Constant Revolution,Revolução Constante,"Ação com +1 de furtividade. Requer um Anarquista. Única.
Coloque esta carta em jogo com 1 contador. Durante sua fase de destravar, adicione um contador a esta carta. Durante a fase de destravar de cada outro Matusalém, aquele Matusalém queima X de recurso e/ou cartas aleatórias de sua mão, onde X é a quantitade de contadores nesta carta. Qualquer vampiro pode queimar esta carta com uma ação (D) que custa 1 de recurso."
100834,Glancing Blow,Ricocheteio,"Aparição única com 1 de vida. 0 de força, 0 de sangrar.
Se um Giovanni que você controla está em combate, você pode travar Giulia antes da distância ser determinada para determinar a distância daquela rodada para perto."
101816,Sniper Rifle,Rifle do Franco-atirador,"Arma: arma de fogo.
Golpe: 2Di de dano, somente utilizável à longa distância. Se o portador bloquear, ele pode, antes da distância ser determinada, definir a distância da primeira rodada do combate resultante para longa, e seu golpe inicial nesta rodada tem de ser com esta arma."
101173,Martial Ritus,Ritus Marcial,"Ação com +1 de furtividade. Requer um vampiro pronto do Sabá.
Coloque essa carta em um vampiro do Sabá mais jovem e destrave o vampiro agente. O vampiro do Sabá com essa carta recebe +1 de força. Durante sua fase de destravar, queime essa carta. "
100576,Donnybrook,Rixa,"[dom] Ação com +1 de furtividade. (D) Sangre com +1 de sangrar.
[DOM] (D) Roube um local controlado por outro Matusalém."
101644,Robert Carter,Robert Carter,"Carniçal unico com 1 de vida.
Durante sua fase de destravar, o empregador de Carter queima 1 de sangue ou Carter é queimado. O vampiro com esse lacaio recebe +2 de sangrar."
101865,Steal the Mind,Roubar a Mente,"[dom] (D) Trave um servo.
[myt] (D) Coloque esta carta em um servo pronto. O vampiro agente recebe +2 de percepção quando tenta bloquear aquele servo. Qualquer vampiro pode queimar esta carta com uma ação.
[MYT] Como [myt] acima, e o servo com esta carta recebe -1 de sangrar quando sangra o controlador do vampiro agente."
101966,Theft of Vitae,Roubo de Vitae,"[tha] Golpe a distância: roube 1 de sangue ou vida (transformada em sangue).
[THA] Golpe a distância: roube 2 de sangue ou vida (transformada em sangue)."
100877,Hag's Wrinkles,Rugas da Bruxa,"Somente utilizável durante uma ação de equipar.
[obf] +2 de furtividade.
[tan] Destrave o vampiro agente se a ação for bem-sucedida.
[TAN] Como acima, mas com +1 de furtividade."
101658,Ruins of Ceoris,Ruinas de Ceoris,"Local único. Em jogo, este não conta como equipamento."
101660,"Ruins of Villers Abbey, Belgium","Ruinas de Villers Abbey, Bélgica","Local único. Em jogo, este não conta como equipamento."
100718,Feline Saboteur,Sabotador Felino,"[ani][obf] (D) Escolha qualquer Matusalém. O Matusalém escolhido descarta uma carta aleatóriamente de sua mão.
[ANI][OBF] Como [ani][obf] acima, e o Matusalém escolhido queima as 4 cartas do topo de sua biblioteca."
101484,Priestess of Sekhmet,Sacerdotisa de Sekhmet,"Mortal com 1 de vida.
Este Seguidor de Set recebe +1 de Sangrar contra um Matusalém que controle um vampiro da Camarilla pronto. Enquanto o empregador estiver sangrando, vampiros da Camarilla recebem -1 de percepção. Um vampiro só pode possuir uma Sacerdotisa de Sekhmet."
101239,Monkey Wrench,Saia Justa,"Requer um Anarquista. Somente utilizável durante uma ação de sangrar.
+X de sangrar (limitado). X precisa ser 1, 2 ou 3."
101336,Out of the Frying Pan,Saindo da Frigideira,"Trivial.
Escolha um vampiro do Sabá pronto que você controla. O vampiro escolhido se torna da Camarilla (seu clã não é afetado)."
100056,Anarch Salon,Salão Anarquista,"Requer um Anarquista.
Referendo bem-sucedido significa que cada Anarquista pronto ganha 1 de sangue  e cada Matusalém que controla um Anarquista ganha 1 de recurso."
100879,Hall of Mirrors,Salão de Espelhos,"Somente utilizável durante a primeira rodada.
[chi] Manobra.
[CHI] Este vampiro queima 1 de sangue para cancelar a carta de golpe do servo oponente quando ela for jogada, e seu custo não é pago (o servo escolhe outro golpe). Um vampiro pode jogar somente um Salão de Espelhos no superior em cada combate."
101675,Samuel Haight,Samuel Haight,"Lobisomem unico com 4 de vida. 3 de força, 0 de sangrar.
Uma vez por ação, Samuel pode queimar 1 de vida para receber +1 de sangrar. Ele pode roubar equipamento como um golpe. Ele pode jogar cartas que requerem Rapidez [cel] ou Feitiçaria de Sangue [tha] básicas como um vampiro. Qualquer vampiro pode chamar um referendo para fazer com que Samuel torne-se Lista Vermelha como uma ação política com +1 de furtividade. Se Samuel tiver menos que 4 de vida durante sua fase de destravar, ele ganha 1 de vida do banco de sangue."
100824,Giant's Blood,Sangue do Gigante,"Somente uma Sangue do Gigante pode ser jogada por jogo.
Escolha um vampiro. O vampiro escolhido ganha sangue suficiente para completar sua capacidade máxima."
100204,Blood of Sandman,Sangue do Sandman,"[tha] Ação com +1 de furtividade. (D) Queime um aliado.
[THA] Ação com +6 de furtividade. (D) Coloque esta carta em um vampiro mais novo e travado. Cartas de reação que o vampiro anexado jogar enquanto travado são canceladas ao serem jogadas (seu custo ainda deve ser pago). Queime esta carta se o vampiro anexado estiver em torpor."
100217,Blood Weakens,Sangue Enfraquecido,"Gehenna. Não reponha até que um vampiro cometa diablerie.
Durante uma ação, cartas jogadas por servos que requerem 1 ou mais Disciplinas não são repostas até o final da ação ou até que a mão do Matusalém esteja vazia (o que ocorrer primeiro). Vampiros que tenham cometido diablerie ignoram este efeito até que um evento de Gehena seja jogado."
101994,Torpid Blood,Sangue Entorpecido,"Gehenna. Não reponha até que um vampiro saia de torpor para a região pronta.
Ações realizadas por vampiros em torpor custam +1 de sangue. Resgatar um vampiro mais velho de torpor custa +1 de sangue."
102202,Young Bloods,Sangue Novo,"Mortal unico com 3 de vida. 2 de força, 0 de sangrar.
Sangue novo podem queimar 2 de sangue de um vampiro travado com capacidade menor que 8 como uma ação (D) com +1 de furtividade. Se um vampiro controlado por outro Matusalém queimar os Sangue Novo em combate ou com uma ação, ele recebe 2 de sangue."
102201,Yoruba Shrine,Santuário de Yoruba,"Local único.
Se um Banu Haqim pronto que você controla for alvo de uma ação direta ou for escolhido pelo Matusalém agente nos termos de um referendo, você pode travar este local para destravar o servo agente e fazer com que a ação ou o referendo falhe. Somente utilizável quando a ação for anunciada, ou durante a etapa de votação de um referendo antes dos votos e balotes serem lançados."
101737,Shadow Court Satyr,Sátiro da Corte das Sombras,"Fada com 3 de vida. 1 de força, 1 de sangrar.
Quando Sátiro entra em jogo, você pode colocar uma carta de combate de sua mão nele. Uma vez por combate, o Sátiro pode usar a habilidade daquela carta como se ela tivesse sido jogada de sua mão. Se a carta requiser um vampiro (custar sangue ou exigir uma disciplina), ele pode usar como um vampiro com o nível básico daquela disciplina (se houver)."
101687,"Scapelli, The Family ""Mechanic""","Scapelli, O ""Mecânico"" da Família","Mortal unico com 3 de vida. 0 de força, 1 de sangrar.
Scapelli pode golpear por 2Di de dano. Uma vez por combate, ele pode pressionar para continuar o combate."
101690,SchreckNET,SchreckNET,"Ação com +1 de furtividade. Única.
Se este Nosferatu tiver capacidade 6 ou maior, ele ou ela destrava. Coloque esta carta em jogo. Sempre que um referendo for bem suscedido, você pode travar esta carta para olhar a mão de qualquer Matusalém."
100840,Go Anarch,Se Tornar Anarquista,"Ação com +1 de furtividade. Requer um vampiro pronto não-titulado, não-anarquista.
Coloque essa carta no vampiro agente e destrave-o. Esse vampiro é considerado Anarquista. Se esse vampiro mudar de seita, queime essa carta."
101974,Thirst,Sede Insaciável,"Gehenna.
Depois do fim da fase de servo de cada Matusalém, cada vampiro pronto que ele ou ela controla de capacidade menor que a quantidade de eventos de Gehenna em jogo que não caçou naquela fase de servo queima 1 de sangue."
101712,Seduction,Sedução,"Somente utilizável quando a ação é anunciada.
[dom] Escolha um vampiro mais jovem. O vampiro escolhido não pode bloquear esta ação.
[DOM] Como acima, mas escolha qualquer vampiro."
102085,Urban Jungle,Selva Urbana,"Inconnu.
Referendos de Caçadas de Sangue recebem 2 votos adicionais contra o referendo."
